,synchronous,asynchronous,cause,condition,negative-condition,purpose,concession,contrast,similarity,conjunction,disjunction,instantiation,level-of-detail,equivalence,manner,exception,substitution
0,-1.784651253942984,7.4256891180331985,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984,8.524301406701309,9.035127030467299,-1.784651253942984,-1.784651253942984,-1.784651253942984,-1.784651253942984
1,-1.7398194861755216,7.470520885800661,9.416431034855973,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,7.470520885800661,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216
2,-1.7307517991268584,7.479588572849324,7.479588572849324,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,9.27134804207738,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584
3,-1.7398194861755216,7.470520885800661,9.416431034855973,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,7.470520885800661,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216,-1.7398194861755216
4,-2.330232365302617,7.573255187233511,8.266402367793457,-2.330232365302617,-2.330232365302617,-2.330232365302617,-2.330232365302617,-2.330232365302617,-2.330232365302617,7.573255187233511,-2.330232365302617,6.880108006673566,-2.330232365302617,-2.330232365302617,-2.330232365302617,-2.330232365302617,-2.330232365302617
5,-2.3133098904525116,6.897030481523671,8.283324842643562,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,7.995642770191781,-2.3133098904525116,-2.3133098904525116,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
6,-2.361011667877001,-2.361011667877001,7.9479409927672915,-2.361011667877001,-2.361011667877001,-2.361011667877001,-2.361011667877001,-2.361011667877001,-2.361011667877001,7.9479409927672915,-2.361011667877001,6.8493287040991815,7.9479409927672915,-2.361011667877001,-2.361011667877001,-2.361011667877001,-2.361011667877001
7,-2.3302323653026185,-2.3302323653026185,7.573255187233509,-2.3302323653026185,-2.3302323653026185,-2.3302323653026185,-2.3302323653026185,-2.3302323653026185,-2.3302323653026185,-2.3302323653026185,-2.3302323653026185,7.573255187233509,8.266402367793455,-2.3302323653026185,6.880108006673564,-2.3302323653026185,-2.3302323653026185
8,-0.6772309097041302,-0.6772309097041302,10.835694555266098,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302,-0.6772309097041302
9,-1.7069009104146138,7.503439461561569,8.196586642121515,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,8.196586642121515,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138,-1.7069009104146138
10,-1.2190156374674357,-1.2190156374674357,9.600762646942847,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,8.684471915068693,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357,-1.2190156374674357
11,-1.7307517991268584,-1.7307517991268584,8.17273575340927,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,7.479588572849324,8.578200861517434,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584,-1.7307517991268584
12,-2.872017093065924,7.031470459470204,7.031470459470204,-2.872017093065924,-2.872017093065924,-2.872017093065924,-2.872017093065924,6.338323278910258,-2.872017093065924,7.031470459470204,-2.872017093065924,-2.872017093065924,7.031470459470204,-2.872017093065924,-2.872017093065924,-2.872017093065924,-2.872017093065924
13,-1.253591323638147,-1.253591323638147,9.74850851756609,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147,9.055361337006145,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147,-1.253591323638147
14,-1.205889546213658,-1.205889546213658,10.08389236744236,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658,8.004450825762525,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658,-1.205889546213658
15,-1.7953760514014525,-1.7953760514014525,8.108111501134676,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,8.51357660924284,-1.7953760514014525,-1.7953760514014525,8.51357660924284,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525
16,-1.8122985262515579,-1.8122985262515579,9.18980131495268,-1.8122985262515579,-1.8122985262515579,-1.8122985262515579,-1.8122985262515579,-1.8122985262515579,-1.8122985262515579,8.091189026284571,-1.8122985262515579,-1.8122985262515579,8.091189026284571,-1.8122985262515579,-1.8122985262515579,-1.8122985262515579,-1.8122985262515579
17,-2.855094618215819,-2.855094618215819,7.741540114880254,-2.855094618215819,-2.855094618215819,-2.855094618215819,6.3552457537603635,-2.855094618215819,-2.855094618215819,7.4538580424284735,-2.855094618215819,6.3552457537603635,6.3552457537603635,-2.855094618215819,-2.855094618215819,-2.855094618215819,-2.855094618215819
18,-2.3133098904525116,-2.3133098904525116,7.995642770191781,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,6.897030481523671,6.897030481523671,-2.3133098904525116,-2.3133098904525116,8.283324842643562,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
19,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566,9.917442399056931,-1.238808121974566,-1.238808121974566,8.664679430561563,-1.238808121974566,-1.238808121974566,-1.238808121974566,-1.238808121974566
20,-2.326435981706289,-2.326435981706289,8.493342302703994,-2.326435981706289,-2.326435981706289,-2.326435981706289,6.883904390269893,-2.326435981706289,-2.326435981706289,7.982516678938003,-2.326435981706289,6.883904390269893,-2.326435981706289,-2.326435981706289,-2.326435981706289,-2.326435981706289,-2.326435981706289
21,-2.3540832540148635,7.954869406629429,8.24255147908121,-2.3540832540148635,-2.3540832540148635,-2.3540832540148635,6.856257117961319,-2.3540832540148635,-2.3540832540148635,7.549404298521265,-2.3540832540148635,-2.3540832540148635,-2.3540832540148635,-2.3540832540148635,-2.3540832540148635,-2.3540832540148635,-2.3540832540148635
22,-3.3730284572668796,5.837311914709303,5.837311914709303,-3.3730284572668796,-3.3730284572668796,-3.3730284572668796,5.837311914709303,-3.3730284572668796,-3.3730284572668796,7.2236062758291935,-3.3730284572668796,6.530459095269248,5.837311914709303,-3.3730284572668796,-3.3730284572668796,-3.3730284572668796,-3.3730284572668796
23,-1.7805928497378696,-1.7805928497378696,9.375657671293625,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696,8.12289470279826,-1.7805928497378696,7.429747522238313,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696,-1.7805928497378696
24,-2.326435981706289,-2.326435981706289,8.493342302703994,-2.326435981706289,-2.326435981706289,-2.326435981706289,6.883904390269893,-2.326435981706289,-2.326435981706289,7.982516678938003,-2.326435981706289,-2.326435981706289,6.883904390269893,-2.326435981706289,-2.326435981706289,-2.326435981706289,-2.326435981706289
25,-2.895867981778169,-2.895867981778169,7.007619570757959,-2.895867981778169,-2.895867981778169,-2.895867981778169,-2.895867981778169,-2.895867981778169,6.314472390198014,7.413084678866124,-2.895867981778169,7.007619570757959,7.007619570757959,-2.895867981778169,-2.895867981778169,-2.895867981778169,-2.895867981778169
26,-2.3710057288649664,-2.3710057288649664,7.532481823671161,-2.3710057288649664,-2.3710057288649664,-2.3710057288649664,-2.3710057288649664,-2.3710057288649664,-2.3710057288649664,8.225629004231108,-2.3710057288649664,7.532481823671161,7.532481823671161,-2.3710057288649664,-2.3710057288649664,-2.3710057288649664,-2.3710057288649664
27,-2.326435981706289,-2.326435981706289,6.883904390269893,-2.326435981706289,-2.326435981706289,-2.326435981706289,7.982516678938003,-2.326435981706289,-2.326435981706289,8.493342302703994,-2.326435981706289,-2.326435981706289,6.883904390269893,-2.326435981706289,-2.326435981706289,-2.326435981706289,-2.326435981706289
28,-2.3133098904525116,-2.3133098904525116,7.590177662083616,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,8.688789950751726,-2.3133098904525116,-2.3133098904525116,6.897030481523671,-2.3133098904525116,-2.3133098904525116,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
29,-1.829221001101663,-1.829221001101663,8.76741373199441,-1.829221001101663,-1.829221001101663,-1.829221001101663,-1.829221001101663,-1.829221001101663,-1.829221001101663,8.76741373199441,-1.829221001101663,8.074266551434466,-1.829221001101663,-1.829221001101663,-1.829221001101663,-1.829221001101663,-1.829221001101663
30,-2.3133098904525116,-2.3133098904525116,8.688789950751726,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,6.897030481523671,-2.3133098904525116,6.897030481523671,7.590177662083616,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
31,-1.7476742739769635,-1.7476742739769635,7.462666097999219,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,7.462666097999219,9.542107639679054,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635
32,-1.7476742739769635,-1.7476742739769635,9.542107639679054,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,7.462666097999219,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,7.462666097999219,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635
33,-2.281604213938825,-2.281604213938825,8.874646307092672,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825
34,-2.281604213938825,-2.281604213938825,8.874646307092672,-2.281604213938825,-2.281604213938825,-2.281604213938825,6.928736158037357,6.928736158037357,-2.281604213938825,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825
35,-2.3133098904525116,-2.3133098904525116,7.995642770191781,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,6.897030481523671,8.283324842643562,-2.3133098904525116,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
36,-2.3540832540148613,-2.3540832540148613,7.549404298521266,-2.3540832540148613,-2.3540832540148613,-2.3540832540148613,-2.3540832540148613,-2.3540832540148613,-2.3540832540148613,8.242551479081213,-2.3540832540148613,6.856257117961321,7.954869406629431,-2.3540832540148613,-2.3540832540148613,-2.3540832540148613,-2.3540832540148613
37,-2.281604213938825,-2.281604213938825,8.874646307092672,-2.281604213938825,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825
38,-1.7476742739769635,-1.7476742739769635,9.542107639679054,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,7.462666097999219,7.462666097999219,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635
39,-2.831243729503574,6.379096642472608,7.765391003592499,-2.831243729503574,-2.831243729503574,-2.831243729503574,6.379096642472608,6.379096642472608,-2.831243729503574,7.0722438230325535,-2.831243729503574,-2.831243729503574,-2.831243729503574,-2.831243729503574,-2.831243729503574,-2.831243729503574,-2.831243729503574
40,-2.281604213938825,-2.281604213938825,8.874646307092672,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,6.928736158037357,6.928736158037357,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825
41,-2.3133098904525116,6.897030481523671,7.995642770191781,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,8.283324842643562,-2.3133098904525116,-2.3133098904525116,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
42,-2.3133098904525116,-2.3133098904525116,8.283324842643562,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,7.995642770191781,-2.3133098904525116,6.897030481523671,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
43,-2.281604213938825,6.928736158037357,8.874646307092672,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,6.928736158037357,-2.281604213938825,-2.281604213938825,-2.281604213938825,-2.281604213938825
44,-2.3133098904525116,-2.3133098904525116,8.283324842643562,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,6.897030481523671,-2.3133098904525116,7.995642770191781,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
45,-2.855094618215819,6.3552457537603635,-2.855094618215819,-2.855094618215819,-2.855094618215819,-2.855094618215819,6.3552457537603635,-2.855094618215819,-2.855094618215819,7.741540114880254,-2.855094618215819,6.3552457537603635,7.4538580424284735,-2.855094618215819,-2.855094618215819,-2.855094618215819,-2.855094618215819
46,-1.2466629097760096,-1.2466629097760096,10.043119003880008,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,8.65682464276012,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096,-1.2466629097760096
47,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,7.462666097999219,-1.7476742739769635,9.542107639679054,7.462666097999219,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635
48,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943,6.866981915419788,-2.3433584565563943,7.560129095979733,-2.3433584565563943,8.476419827853888,7.560129095979733,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943,-2.3433584565563943
49,-1.2466629097760076,8.656824642760121,10.043119003880012,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076,-1.2466629097760076
50,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,6.897030481523671,7.590177662083616,-2.3133098904525116,8.688789950751726,6.897030481523671,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116,-2.3133098904525116
51,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,9.731586042715985,-1.2705137984882524,-1.2705137984882524,9.326120934607822,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524,-1.2705137984882524
52,-2.3025850929940446,-2.3025850929940446,8.517193191416238,-2.3025850929940446,-2.3025850929940446,-2.3025850929940446,6.907755278982138,6.907755278982138,-2.3025850929940446,7.600902459542083,-2.3025850929940446,-2.3025850929940446,-2.3025850929940446,-2.3025850929940446,-2.3025850929940446,-2.3025850929940446,-2.3025850929940446
53,-1.7953760514014525,-1.7953760514014525,7.41496432057473,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,9.206723789802785,8.51357660924284,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525,-1.7953760514014525
54,-2.872017093065924,-2.872017093065924,6.338323278910258,-2.872017093065924,-2.872017093065924,-2.872017093065924,7.031470459470204,-2.872017093065924,-2.872017093065924,6.338323278910258,-2.872017093065924,7.031470459470204,7.724617640030149,-2.872017093065924,-2.872017093065924,-2.872017093065924,-2.872017093065924
55,-1.7476742739769635,-1.7476742739769635,7.462666097999219,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,7.462666097999219,-1.7476742739769635,-1.7476742739769635,9.542107639679054,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635,-1.7476742739769635
56,-1.7608003652307394,-1.7608003652307394,8.14268718730539,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,9.058977919179544,7.449540006745443,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394,-1.7608003652307394
57,-1.7715251626892081,8.13196238984692,9.23057467851503,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,7.438815209286974,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081,-1.7715251626892081
