,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst
0,-1.123669308038172,-1.123669308038172,8.086671063938011,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,9.18528335260612,-1.123669308038172,9.69610897637211,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172,-1.123669308038172
1,-1.095441898703102,8.114898473273081,-1.095441898703102,-1.095441898703102,10.060808622328393,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,8.114898473273081,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102
2,-1.089732614265056,8.120607757711127,-1.089732614265056,-1.089732614265056,8.120607757711127,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,9.912367226939182,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056,-1.089732614265056
3,-1.095441898703102,8.114898473273081,-1.095441898703102,-1.095441898703102,10.060808622328393,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,8.114898473273081,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102,-1.095441898703102
4,-1.4671833411164614,8.436304211419667,-1.4671833411164614,-1.4671833411164614,9.129451391979613,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,8.436304211419667,-1.4671833411164614,-1.4671833411164614,7.743157030859721,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614,-1.4671833411164614
5,-1.4565284495441728,7.75381192243201,-1.4565284495441728,-1.4565284495441728,9.140106283551901,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,8.85242421110012,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,7.75381192243201,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728,-1.4565284495441728
6,-1.812669393251001,-1.812669393251001,-1.812669393251001,7.3976709787251815,8.090818159285128,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,8.496283267393292,-1.812669393251001,-1.812669393251001,7.3976709787251815,-1.812669393251001,8.496283267393292,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001,-1.812669393251001
7,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,8.105835385511355,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736,8.105835385511355,7.412688204951409,8.511300493619519,-1.7976521670247736,-1.7976521670247736,7.412688204951409,-1.7976521670247736,-1.7976521670247736,-1.7976521670247736
8,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,11.086520818119482,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468,-0.4264046468507468
9,-1.0747153880388285,8.135624983937355,-1.0747153880388285,-1.0747153880388285,8.8287721644973,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,8.8287721644973,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285,-1.0747153880388285
