,synchronous,asynchronous,cause,condition,negative-condition,purpose,concession,contrast,similarity,conjunction,disjunction,instantiation,level-of-detail,equivalence,manner,exception,substitution
synchronous,NA,0.15210717276025676,-0.1926382783281937,0.24956586454973953,NA,-0.163533587485211,0.29978604344963794,0.4484840698869476,0.059099153567110034,0.12921454134488605,0.16025520735597673,-0.06599317764366308,-0.23396941209485056,-0.10782608695652174,0.06456692913385827,0.20648464163822525,0.3146067415730337
asynchronous,,NA,0.1769461247102719,-0.05335189051264208,0.10380622837370242,-0.08435816648033337,0.011933174224343675,0.13949921845046745,-0.30873493975903615,-0.39022565764867223,-0.3189910979228487,-0.3867226980158519,-0.2107755384881908,-0.22837619133249415,-0.20582300374747767,-0.42047531992687387,0.10526315789473684
cause,,,NA,0.2006986103728453,NA,0.3531481809666068,0.011473055166421364,-0.25915860419610826,-0.3346903169526025,-0.3781339101366631,-0.20651068158697863,-0.0332172350559364,-0.26824717537131093,0.0604562131121391,0.10337185372803546,-0.233209584880189,0.3080023028209557
condition,,,,NA,0.6837782340862423,0.20298203998644526,0.13494433885419496,-0.005219454329774615,0.16842257179968248,-0.3014705882352941,-0.5261261261261261,0.06033273201042293,-0.06113033448673587,0.1759465478841871,0.2246183668524352,0.6226415094339622,NA
negative-condition,,,,,NA,NA,0.33147632311977715,0.6881443298969072,NA,-0.490272373540856,NA,0.5641547861507128,NA,0.8580645161290322,NA,NA,NA
purpose,,,,,,NA,-0.10551931927291991,-0.37163786196635,-0.08424380234041373,-0.23659440958357103,0.23422358780430158,-0.21901957626923696,-0.12045370484527185,-0.26655683690280063,0.18319661943823018,NA,-0.033386327503974564
concession,,,,,,,NA,0.6266840762063031,-0.2618589886886932,-0.2771563777156378,0.18452493836525696,0.015604443186170833,-0.2531521058749888,-0.792936915182614,0.06296821218870216,0.5015750787539377,0.18518518518518517
contrast,,,,,,,,NA,-0.008733055265901981,0.040655339805825245,0.47575057736720555,-0.0810084954782132,-0.29586488060570765,-0.48392415498763397,-0.13006597549481622,0.33972602739726027,0.5172413793103449
similarity,,,,,,,,,NA,0.40660165041260315,0.45744431418522863,0.2627403908879785,-0.12769045486829508,0.45744431418522863,0.08499614154999449,NA,-0.26019690576652604
conjunction,,,,,,,,,,NA,0.4772727272727273,0.2074482268242823,0.33613445378151263,0.28792270531400965,0.02933719666787396,-0.9467005076142132,0.41731066460587324
disjunction,,,,,,,,,,,NA,-0.22484006865345607,-0.3160621761658031,0.23922734026745915,-0.6639892904953146,NA,0.8730853391684902
instantiation,,,,,,,,,,,,NA,0.08524630508196497,0.17704964140064688,0.2861721818428062,-0.16769734448890505,-0.7779530664563202
level-of-detail,,,,,,,,,,,,,NA,0.48612538540596095,-0.1435752098818245,-0.33721328312221843,-0.28621204579392734
equivalence,,,,,,,,,,,,,,NA,0.2955376737381127,NA,0.6079170593779454
manner,,,,,,,,,,,,,,,NA,0.06995884773662552,NA
exception,,,,,,,,,,,,,,,,NA,NA
substitution,,,,,,,,,,,,,,,,,NA
