,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst
synchronous,0.0,0.001384205906599348,0.7337595669549897,0.031015546214674204,0.16878228289486344,fisher_used,fisher_used,fisher_used,fisher_used,0.9218499896977794,fisher_used,0.2760501713901292,0.058066158032784254,0.18704787152791746,0.3773206875745241,0.7872717376114664,0.9218499896977794,fisher_used,0.048135176502420086,0.4092678094745401,0.0033195658217446333,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.7132925995824029
precedence,,0.0,0.26817732915532294,2.31927402349975e-11,0.002846171114944047,fisher_used,fisher_used,fisher_used,fisher_used,0.74944533271303,fisher_used,0.0012410228128551175,0.003085558046340068,0.0001647537797864514,0.004052480914082839,2.7698060043680895e-16,0.74944533271303,fisher_used,3.923658537257107e-09,0.023107322724971874,5.370276290925869e-35,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.7849083777511656
succession,,,0.0,0.34453784702607304,0.0165503112953417,fisher_used,fisher_used,fisher_used,fisher_used,0.9657068333458749,fisher_used,0.6331122148138797,0.40622250983267394,0.5631270579319412,0.698829403648759,0.8772182739663218,0.9657068333458749,fisher_used,0.7166565446170119,0.7176273824188605,0.017686869120314638,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.8720718188286436
reason,,,,0.0,2.7423019588005025e-30,fisher_used,fisher_used,fisher_used,fisher_used,0.7851333418903845,fisher_used,0.02123501468107279,3.840736696832639e-06,0.03070841072978781,0.014148420913754673,5.890807607527779e-23,0.7851333418903845,fisher_used,0.009812327468181043,0.6899306465728942,0.410202745466141,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.9734933702361743
result,,,,,0.0,fisher_used,fisher_used,fisher_used,fisher_used,0.14792469958117296,fisher_used,1.428425262123264e-05,1.794032742122344e-08,2.079251345810557e-10,1.7755730900848174e-06,3.79501550364219e-68,0.48941559073080676,fisher_used,5.551404716804402e-26,0.03152576020457131,4.158048879249692e-88,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.38270367066969213
arg1-as-cond,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg2-as-cond,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg1-as-negcond,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg2-as-negcond,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg1-as-goal,,,,,,,,,,0.0,fisher_used,0.8904911284052103,0.8106721175024608,0.8675497430037807,0.9111451326211173,0.4584681397064996,0.9901059967464158,fisher_used,0.8027462448028815,0.9169267381483241,0.5978242204415063,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.9629553461853654
arg2-as-goal,,,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg1-as-denier,,,,,,,,,,,,0.0,2.795814890274542e-11,0.32889528702995874,0.2153380838775137,2.129721272524537e-11,0.8904911284052103,fisher_used,0.005546633481065436,0.2468247759635529,0.0014293978744004535,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.6060797324070043
arg2-as-denier,,,,,,,,,,,,,0.0,0.029593479942153507,0.031098199873038208,3.712657338761174e-19,0.8106721175024608,fisher_used,0.0002505773480315317,0.340036579148854,2.5201006278364343e-17,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.3695881909070933
contrast,,,,,,,,,,,,,,0.0,0.4194231094284422,2.2719665031025316e-09,0.8675497430037807,fisher_used,0.002410428083767843,0.1606847501173323,5.700212008507769e-08,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.30564724289108147
similarity,,,,,,,,,,,,,,,0.0,1.0275717886955587e-13,0.9111451326211173,fisher_used,0.41653630191851077,0.8794285731542149,8.513003159171387e-05,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.6759724431279965
conjunction,,,,,,,,,,,,,,,,0.0,0.17731815531588363,fisher_used,1.336814867037902e-17,6.359233545980277e-07,4.2761602000521045e-19,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.005490791595722068
disjunction,,,,,,,,,,,,,,,,,0.0,fisher_used,0.8027462448028815,0.9169267381483241,0.5978242204415063,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.9629553461853654
arg1-as-instance,,,,,,,,,,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg2-as-instance,,,,,,,,,,,,,,,,,,,0.0,0.2806590149950787,1.3209721335586195e-06,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.34948893646723944
arg1-as-detail,,,,,,,,,,,,,,,,,,,,0.0,0.12721111237366103,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.6960434737871759
arg2-as-detail,,,,,,,,,,,,,,,,,,,,,0.0,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,0.9754310912238561
equivalence,,,,,,,,,,,,,,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg1-as-manner,,,,,,,,,,,,,,,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg2-as-manner,,,,,,,,,,,,,,,,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used
arg1-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,fisher_used,fisher_used,fisher_used
arg2-as-excpt,,,,,,,,,,,,,,,,,,,,,,,,,,fisher_used,fisher_used
arg2-as-subst,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0
