,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst,arg1-as-subst
synchronous,1.0,0.1440922190201729,0.10921501706484642,0.11212814645308924,0.15140186915887852,0.08597285067873303,0.023696682464454975,0.0,0.0,0.05357142857142857,0.03409090909090909,0.14181818181818182,0.11462450592885376,0.2342857142857143,0.08365019011406843,0.20859671302149177,0.04225352112676056,0.08614232209737828,0.11286089238845144,0.090625,0.15625,0.027777777777777776,0.03755868544600939,0.0796812749003984,0.005291005291005291,0.005208333333333333,0.010362694300518135,0.015544041450777202
precedence,,1.0,0.33076923076923076,0.07872340425531915,0.274,0.03162055335968379,0.00851063829787234,0.0,0.004739336492890996,0.0321285140562249,0.061371841155234655,0.06349206349206349,0.09386281588447654,0.14974619289340102,0.04081632653061224,0.19146341463414634,0.008298755186721992,0.07241379310344828,0.0671462829736211,0.07871720116618076,0.17872968980797638,0.02100840336134454,0.03418803418803419,0.050359712230215826,0.0,0.004694835680751174,0.004651162790697674,0.014018691588785047
succession,,,1.0,0.0661764705882353,0.1554192229038855,0.07386363636363637,0.006097560975609756,0.0,0.007194244604316547,0.0335195530726257,0.06220095693779904,0.06910569105691057,0.06944444444444445,0.1407185628742515,0.035398230088495575,0.1256218905472637,0.03636363636363636,0.04824561403508772,0.03038674033149171,0.07194244604316546,0.11692307692307692,0.023952095808383235,0.024096385542168676,0.023255813953488372,0.0,0.0070921985815602835,0.014084507042253521,0.006944444444444444
reason,,,,1.0,0.18433931484502447,0.032448377581120944,0.04153354632587859,0.0,0.006688963210702341,0.02976190476190476,0.14328358208955225,0.11286089238845144,0.07692307692307693,0.13626834381551362,0.06182795698924731,0.30317848410757947,0.024691358024691357,0.06382978723404255,0.18666666666666668,0.09285714285714286,0.28737300435413643,0.0473186119873817,0.03115264797507788,0.09798270893371758,0.0,0.0033112582781456954,0.009933774834437087,0.003278688524590164
result,,,,,1.0,0.06904231625835189,0.034013605442176874,0.0,0.004662004662004662,0.07692307692307693,0.07547169811320754,0.11022044088176353,0.09433962264150944,0.18518518518518517,0.08247422680412371,0.41037735849056606,0.028953229398663696,0.13733905579399142,0.17314487632508835,0.16403162055335968,0.31225806451612903,0.03125,0.04772727272727273,0.09188034188034189,0.0,0.009324009324009324,0.009280742459396751,0.01160092807424594
arg1-as-cond,,,,,,1.0,0.02564102564102564,0.0,0.0,0.06382978723404255,0.03787878787878788,0.047058823529411764,0.06569343065693431,0.06474820143884892,0.05673758865248227,0.05263157894736842,0.011764705882352941,0.06944444444444445,0.02127659574468085,0.04411764705882353,0.043973941368078175,0.03614457831325301,0.036585365853658534,0.022727272727272728,0.038461538461538464,0.0,0.0,0.0
arg2-as-cond,,,,,,,1.0,0.0,0.03333333333333333,0.02702702702702703,0.046296296296296294,0.03355704697986577,0.025210084033613446,0.014925373134328358,0.03305785123966942,0.027096774193548386,0.0,0.015625,0.056,0.016129032258064516,0.03350083752093802,0.01639344262295082,0.0,0.07766990291262135,0.0,0.0,0.0,0.0
arg1-as-negcond,,,,,,,,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
arg2-as-negcond,,,,,,,,,1.0,0.0,0.0,0.0078125,0.0,0.00816326530612245,0.0,0.002600780234070221,0.0,0.0,0.008438818565400843,0.0,0.0050933786078098476,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0
arg1-as-goal,,,,,,,,,,1.0,0.047244094488188976,0.03571428571428571,0.028985507246376812,0.03546099290780142,0.04316546762589928,0.04884318766066838,0.05128205128205128,0.07913669064748201,0.0364963503649635,0.05555555555555555,0.03241491085899514,0.0,0.038461538461538464,0.03968253968253968,0.0,0.0,0.0,0.01818181818181818
arg2-as-goal,,,,,,,,,,,1.0,0.04455445544554455,0.03468208092485549,0.03459119496855346,0.03409090909090909,0.08662420382165605,0.02586206896551724,0.010810810810810811,0.049019607843137254,0.04680851063829787,0.09061488673139159,0.02586206896551724,0.017241379310344827,0.07692307692307693,0.0,0.0,0.01098901098901099,0.0
arg1-as-denier,,,,,,,,,,,,1.0,0.2154696132596685,0.2251655629139073,0.05687203791469194,0.12170639899623588,0.03896103896103896,0.08571428571428572,0.10030395136778116,0.06296296296296296,0.10852713178294573,0.006289308176100629,0.0392156862745098,0.05555555555555555,0.015873015873015872,0.007692307692307693,0.007575757575757576,0.015151515151515152
arg2-as-denier,,,,,,,,,,,,,1.0,0.19434628975265017,0.0213903743315508,0.09529860228716645,0.03225806451612903,0.06521739130434782,0.06451612903225806,0.06694560669456066,0.07389937106918239,0.0,0.032520325203252036,0.047337278106508875,0.02127659574468085,0.01020408163265306,0.01,0.009900990099009901
contrast,,,,,,,,,,,,,,1.0,0.08253968253968254,0.26184538653366585,0.06513409961685823,0.0880503144654088,0.13744075829383887,0.0975609756097561,0.1951219512195122,0.014598540145985401,0.03745318352059925,0.05144694533762058,0.00819672131147541,0.004032258064516129,0.012096774193548387,0.020242914979757085
similarity,,,,,,,,,,,,,,,1.0,0.11612903225806452,0.06504065040650407,0.09340659340659341,0.11,0.06611570247933884,0.08888888888888889,0.06504065040650407,0.04838709677419355,0.05263157894736842,0.0,0.0,0.0,0.009615384615384616
conjunction,,,,,,,,,,,,,,,,1.0,0.04155844155844156,0.1096938775510204,0.2692793931731985,0.17446270543615677,0.6232057416267942,0.040207522697795074,0.03354838709677419,0.09523809523809523,0.0,0.0012953367875647669,0.007802340702210663,0.010416666666666666
disjunction,,,,,,,,,,,,,,,,,1.0,0.030303030303030304,0.022727272727272728,0.010362694300518135,0.03145695364238411,0.030303030303030304,0.0,0.008620689655172414,0.0,0.0,0.07894736842105263,0.05
arg1-as-instance,,,,,,,,,,,,,,,,,,1.0,0.04643962848297214,0.15859030837004406,0.0763239875389408,0.05426356589147287,0.08,0.0755813953488372,0.0,0.0,0.0,0.0
arg2-as-instance,,,,,,,,,,,,,,,,,,,1.0,0.10277777777777777,0.2576219512195122,0.04247104247104247,0.01509433962264151,0.12323943661971831,0.0,0.008368200836820083,0.0,0.00411522633744856
