,synchronous,precedence,succession,reason,result,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier,arg2-as-denier,contrast,similarity,conjunction,disjunction,arg1-as-instance,arg2-as-instance,arg1-as-detail,arg2-as-detail,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst,arg1-as-subst
synchronous,9.813427854295336e-198,0.06323390058852063,0.4302682269308048,0.44189246385059966,0.47460346613515025,0.6696656011720394,0.7119439983526192,fisher_used,fisher_used,0.6332001266055456,0.4775631102649859,0.2707911550828041,0.7514807415196467,0.5660920684738528,0.9222466244222626,0.32772649291027817,0.4775631102649859,0.22022349245305387,0.02398358876376003,0.8031574023462384,0.00979605403874172,0.763170040034983,0.763170040034983,0.6009263494388073,fisher_used,0.8313680688151808,fisher_used,fisher_used
precedence,,9.813427854296455e-198,1.8068265905239072e-27,2.458994076418382e-07,2.540550049106469e-07,0.4858315836816677,0.49826257261511886,fisher_used,fisher_used,0.3814262900355466,0.6840052812228072,0.04340809063749659,0.1041944822361883,0.04895234885508891,0.24680084348669612,1.6393613142467093e-11,0.19270766264189654,0.024547143668103164,0.0004414547620517053,0.2972490578546392,9.352973757894025e-06,0.5805066934761101,0.5805066934761101,0.8026537534444591,fisher_used,0.6961214263996067,fisher_used,fisher_used
succession,,,9.813427854296455e-198,0.020191465349431486,0.5745481560019188,0.6456206577582189,0.690612764852135,fisher_used,fisher_used,0.6069583016184548,0.4439269442348365,0.2352009997267856,0.3395941643241255,0.4316674516284754,0.28741966862357693,5.317187958659387e-05,0.5310639671652155,0.18634239486058948,0.05157586362087707,0.47546507051239195,0.00043041666965704426,0.7453294652479767,0.7453294652479767,0.572867058133171,fisher_used,0.8184466755086596,fisher_used,fisher_used
reason,,,,9.813427854296455e-198,5.319994534567532e-07,0.8115446696541676,0.044839939124105076,fisher_used,fisher_used,0.2589260514119296,0.00030979349675833487,0.034890172887052415,0.13724623332380606,0.0006400386341888255,0.07428715647980079,0.000527634561360693,0.3550589949412297,0.832784163732554,0.10036038493467568,0.016422272221211287,0.3600110333660791,0.29388967351997863,0.47596559961414,0.8277715111851293,fisher_used,0.6144372130467184,fisher_used,fisher_used
result,,,,,9.813427854295896e-198,0.03655255713804396,0.8402727768563015,fisher_used,fisher_used,0.00964766318401967,0.5401346125386417,0.14296368635917786,0.33257680922397354,0.00033539873645166207,0.05520383987651386,8.63632970765421e-14,0.9503751166085839,0.22896017538214175,0.0008702946356477465,0.45825963893343613,6.13041475645991e-13,0.375977549073649,0.02356977328988563,0.7752573452303844,fisher_used,0.5315274473088409,fisher_used,fisher_used
arg1-as-cond,,,,,,9.813427854296455e-198,0.9077152512104004,fisher_used,fisher_used,0.8809063746157514,0.8235603442070571,0.7295509391403987,0.7809157534137039,0.5014118743657071,0.7566962109408055,0.10583978204925695,0.8235603442070571,0.02027399334547252,0.4785209765441979,0.6696656011720394,0.08099697166671795,0.9246355017841464,0.9246355017841464,0.8695644866423404,fisher_used,0.9466991589028205,fisher_used,fisher_used
arg2-as-cond,,,,,,,9.813427854295896e-198,fisher_used,fisher_used,0.8968228802723915,0.8469680816269998,0.7647585228456628,0.8097645777490947,0.5606487171202261,0.7885728963615051,0.27179700199890505,0.8469680816269998,0.7390436570193195,0.21990106784120178,0.7119439983526192,0.4092456941879731,0.9347444391343294,0.9347444391343294,3.2962230906481646e-12,fisher_used,0.9538572387968022,fisher_used,fisher_used
arg1-as-negcond,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg2-as-negcond,,,,,,,,,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used,fisher_used
arg1-as-goal,,,,,,,,,,9.813427854296455e-198,0.8030319509877487,0.698944346053624,0.7557034515094927,0.4520267608130495,0.72890300478537,0.860103986145732,0.8030319509877487,0.6668055009384275,0.42790913788538676,0.6332001266055456,0.050940441500017836,0.9157244313050144,0.9157244313050144,0.8542513147536425,fisher_used,0.9403857224893594,fisher_used,fisher_used
arg2-as-goal,,,,,,,,,,,9.813427854295896e-198,0.5649062891112404,0.6433415678599816,0.2630488342648842,0.6059936140618356,0.52152512668761,0.7104858922929813,0.3185142585736672,0.2380653621083331,0.4775631102649859,0.874527276915273,0.8748613851255811,0.8748613851255811,0.7845578140370147,fisher_used,0.9113801407515953,fisher_used,fisher_used
arg1-as-denier,,,,,,,,,,,,9.813427854296455e-198,1.8115367690325696e-21,2.602384595315902e-05,0.4238415993831455,0.05779021743637995,0.5649062891112404,0.24772303576762572,0.23164109380911604,0.2707911550828041,0.09076662789108202,0.807083163352794,0.807083163352794,0.6716418325086116,fisher_used,6.588077319574888e-09,fisher_used,fisher_used
arg2-as-denier,,,,,,,,,,,,,9.813427854296455e-198,3.369180610623432e-07,0.5199650477370797,0.002917781726925633,0.6433415678599816,0.4241477637500727,0.48858168452115636,0.37565889529546737,0.008419120731982931,0.8442614477976905,0.8442614477976905,0.7330930301847363,fisher_used,5.553023395220066e-13,fisher_used,fisher_used
contrast,,,,,,,,,,,,,,9.813427854297013e-198,0.16927952110684222,0.16485323251284859,0.057479719885316354,0.8881496266933525,0.03155304784000695,0.0322415488193833,0.00011953382079528231,0.6349031840723075,0.6349031840723075,0.4097807026296455,fisher_used,0.0028517084686823357,fisher_used,fisher_used
similarity,,,,,,,,,,,,,,,9.813427854295896e-198,0.002404318553106339,0.00045931506742535004,0.37328807457507784,0.34885418704068427,0.023415565079441314,0.6386048352907535,0.8267799511885086,0.8267799511885086,0.7040365063754519,fisher_used,0.8770953704243644,fisher_used,fisher_used
conjunction,,,,,,,,,,,,,,,,9.813427854296455e-198,0.20331124850159207,0.0016370779957649792,0.24915006728370415,0.9655861848642412,1.893487599201158e-05,0.2859867926292319,0.684860046699341,0.11953405603964545,fisher_used,0.18428875189462726,fisher_used,fisher_used
disjunction,,,,,,,,,,,,,,,,,9.813427854295896e-198,0.5216916149609809,0.2380653621083331,0.4775631102649859,0.09298813004253395,0.8748613851255811,0.8748613851255811,0.7845578140370147,fisher_used,0.9113801407515953,fisher_used,fisher_used
arg1-as-instance,,,,,,,,,,,,,,,,,,9.813427854296455e-198,0.14326011518272702,0.0014007268483278346,0.000370193796588011,0.7857451199253224,0.7857451199253224,0.6370033881638577,fisher_used,0.8476537677609963,fisher_used,fisher_used
arg2-as-instance,,,,,,,,,,,,,,,,,,,9.813427854296455e-198,0.02398358876376003,0.8490134013211267,0.6166832951008561,0.6166832951008561,0.3848872411840476,fisher_used,0.7235262679679101,fisher_used,fisher_used
arg1-as-detail,,,,,,,,,,,,,,,,,,,,9.813427854295336e-198,0.02429924566882765,0.763170040034983,0.763170040034983,0.6009263494388073,fisher_used,0.8313680688151808,fisher_used,fisher_used
