,synchronous+++,precedence+++,succession,reason+++,result+++,arg1-as-cond,arg2-as-cond,arg1-as-negcond,arg2-as-negcond,arg1-as-goal,arg2-as-goal,arg1-as-denier+++,arg2-as-denier+++,contrast+++,similarity+++,conjunction+++,disjunction,arg1-as-instance,arg2-as-instance+++,arg1-as-detail+++,arg2-as-detail+++,equivalence,arg1-as-manner,arg2-as-manner,arg1-as-excpt,arg2-as-excpt,arg2-as-subst,arg1-as-subst
0,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,10.389636121685935,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,9.542338261298731,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613,-0.7666143993455613
1,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,10.230716463550657,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,9.825251355442493,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811
2,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,10.230716463550657,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,9.825251355442493,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811,-0.7713833776535811
3,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,8.129266141778192,10.075176290833504,-1.081074230197991,-1.081074230197991,-1.081074230197991,8.822413322338138,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991,-1.081074230197991
4,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,8.561021460009398,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,7.462409171341288,8.155556351901234,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,7.462409171341288,-1.7479312006348946,-1.7479312006348946,8.561021460009398,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946,-1.7479312006348946
5,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,9.146585071600699,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,10.53287943272059,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543,-0.75690248093543
6,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,9.770990819711498,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,7.825080670656184,7.825080670656184,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988
7,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,7.462409171341286,-1.7479312006348964,8.561021460009396,-1.7479312006348964,8.155556351901232,8.561021460009396,7.462409171341286,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964,-1.7479312006348964
8,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,8.159762888888961,-1.7437246636471675,-1.7437246636471675,7.466615708329015,7.466615708329015,8.852910069448907,8.159762888888961,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675,-1.7437246636471675
9,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,8.474222719741393,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,9.167369900301338,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,8.879687827849557,-1.429264832794736,7.781075539181447,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736,-1.429264832794736
10,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,8.879687827849555,-1.4292648327947377,8.474222719741391,-1.4292648327947377,7.781075539181445,9.167369900301336,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377,-1.4292648327947377
11,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,7.48340155223065,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,8.176548732790597,-1.7269388197455322,-1.7269388197455322,7.48340155223065,-1.7269388197455322,9.09283946466475,-1.7269388197455322,-1.7269388197455322,7.48340155223065,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322,-1.7269388197455322
12,-1.0938126210529435,-1.0938126210529435,9.50282211204313,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,9.72596566335734,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,8.11652775092324,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435,-1.0938126210529435
13,-1.743724663647164,8.159762888888965,7.4666157083290186,-1.743724663647164,8.85291006944891,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,7.4666157083290186,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,8.159762888888965,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164,-1.743724663647164
14,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,8.89647367175119,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,9.40729929551718,7.79786138308308,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,7.79786138308308,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024,-1.4124789888931024
15,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,9.770990819711498,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988
16,-2.047910134769173,7.855577417766955,-2.047910134769173,-2.047910134769173,8.548724598326901,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,7.162430237207009,-2.047910134769173,-2.047910134769173,7.162430237207009,7.162430237207009,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,7.162430237207009,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173,-2.047910134769173
17,-1.7086950474681737,7.501645324508009,-1.7086950474681737,-1.7086950474681737,9.293404793736064,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,7.501645324508009,7.501645324508009,-1.7086950474681737,7.501645324508009,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737,-1.7086950474681737
18,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,9.770990819711498,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,7.825080670656184,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988,-1.3852597013199988
19,-1.733450303916745,7.476890068059437,-1.733450303916745,-1.733450303916745,7.476890068059437,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,8.863184429179329,-1.733450303916745,-1.733450303916745,8.575502356727547,-1.733450303916745,7.476890068059437,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745,-1.733450303916745
20,8.473986610501594,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,10.671211187837812,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892,-0.7363537614745892
21,7.805830795630016,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,7.805830795630016,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,9.597590264858072,-1.4045095763461661,8.498977976189963,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661,-1.4045095763461661
